Date,M1-1:00,M1-2:00,M1-3:00,M1-4:00,M1-5:00,M1-6:00,M1-7:00,M1-8:00,M1-9:00,M1-10:00,M1-11:00,M1-12:00,M1-13:00,M1-14:00,M1-15:00,M1-16:00,M1-17:00,M1-18:00,M1-19:00,M1-20:00,M1-21:00,M1-22:00,M1-23:00,M1-24:00,M2-1:00,M2-2:00,M2-3:00,M2-4:00,M2-5:00,M2-6:00,M2-7:00,M2-8:00,M2-9:00,M2-10:00,M2-11:00,M2-12:00,M2-13:00,M2-14:00,M2-15:00,M2-16:00,M2-17:00,M2-18:00,M2-19:00,M2-20:00,M2-21:00,M2-22:00,M2-23:00,M2-24:00
3/10/2012,0.724740388,0.885460836,0.804927404,1.105189154,1.072098718,0.589875923,0.892305886,0.496453398,0.739271465,0.646464723,0.541662399,0.586715005,0.988018458,0.647359154,0.705003018,0.714342266,0.452071259,0.617686987,0.414688427,0.552751785,0.648911367,0.417165002,0.567890578,0.875008428,7.015565129,5.274153932,6.877967077,4.577233571,5.136059652,3.821109723,3.897082659,4.048180079,4.115762166,3.575262221,4.197620135,3.99821267,3.910118857,4.656200464,5.211178476,3.760937756,3.55528174,2.948263468,2.800588308,3.927579921,3.546121887,4.965072478,5.177823951,6.640304303
4/10/2012,0.86122368,0.826745144,0.720786563,1.003286669,0.77756721,0.886693105,0.787151739,0.649069997,0.391801289,0.432981241,0.758653918,0.607314093,0.935825054,0.667515749,0.53893134,0.612438704,0.40831828,0.352191566,0.458760641,0.477612703,0.467698355,0.446829841,0.532569704,1.300474794,5.621273745,3.948643313,3.882346572,5.228462701,4.678908042,3.450578134,3.5800572,2.856710167,2.274339184,3.342419738,2.922398619,4.361878544,2.977661766,3.835098445,3.365377678,2.897765008,3.797390352,4.188803165,3.791376607,4.990069171,4.308455692,3.412976948,6.363771086,8.281901785
5/10/2012,1.317846903,1.398510007,0.937702851,1.276742886,1.272339571,1.173866971,1.021460692,1.043270353,0.78186138,0.787476676,0.972443374,0.932061807,1.01897032,1.014597292,0.825872413,0.596596422,0.498062296,0.355126149,0.590979144,0.674437813,0.603646854,0.534066593,0.890705344,1.092053146,11.33499863,6.5295477,8.101709574,8.512565823,9.258243044,8.066632725,7.001374825,6.091560866,5.601108352,5.900841036,5.565098554,4.39304195,5.657785867,4.291025725,5.580508483,3.448305663,2.993798869,3.446420462,2.894677677,3.155857705,5.030929337,5.559772565,7.521793044,7.710528256
6/10/2012,1.327778164,1.171460027,1.244888017,1.255808077,0.822387335,1.242409833,0.953413664,1.038386646,0.551973261,0.838578301,0.833317057,0.831769085,0.931123448,0.917154164,0.635772537,0.460541874,0.65708409,0.565875804,0.485152344,0.559210472,0.505830413,0.701078686,0.899228131,0.827869721,8.960630791,7.001600638,10.39531684,10.46409268,5.390164997,6.407130604,7.287230004,4.741383785,5.247728313,5.818758086,4.749349235,4.653058977,5.703717698,4.781617898,4.034849104,5.160961232,4.915007773,4.587128137,3.535502821,4.674996719,3.497179685,5.460568496,6.703757035,7.913667695
7/10/2012,1.559948277,1.335827745,1.195851004,1.091524544,1.008343096,1.182105596,0.902206274,0.712527106,0.623125079,0.851300639,0.848359145,0.972814605,1.043533942,0.834632182,0.931054511,0.741814574,0.456041566,0.352572303,0.510350734,0.705868003,0.673244278,0.506818262,0.806969229,0.974036139,7.718131331,7.688748977,10.16175949,6.779239606,9.278817034,5.138529043,8.175538819,7.069752301,4.407742699,3.851705002,4.895966179,3.499191505,5.56419267,4.669310268,5.715175687,4.216355936,3.830629256,4.317828041,4.214764451,5.120083029,4.333477072,3.920876986,6.836575837,9.028204056
8/10/2012,1.220217757,1.211094763,1.449532668,0.98278772,1.434191674,0.950134819,1.229441113,0.709407945,0.910320084,0.841182355,0.63805707,0.89995042,0.87339013,0.728861231,1.039440567,0.770965733,0.629827503,0.515716088,0.608946694,0.431157042,0.552420277,0.577777437,0.973478586,1.161666909,7.975527335,11.68844032,6.424168437,9.613344291,10.06484028,5.427998093,8.471166726,5.573451779,7.053286504,5.14398163,5.869831049,3.722936107,3.934540334,4.570610991,5.686531906,5.568320908,3.112753448,3.871614828,3.21979589,5.338239751,3.164442758,4.896908392,5.53717896,6.756096574
9/10/2012,1.632001007,1.394883933,1.182409385,0.990147011,1.412542783,1.367954888,1.304916564,0.811949309,0.925230803,1.061315163,0.805526871,0.928059676,0.872001604,1.029840009,0.879409177,0.716181559,0.64711945,0.406366572,0.592015794,0.724798559,0.795753308,0.808385245,0.578562477,0.912869299,10.47824825,8.311742424,8.548604376,7.537477814,8.142527904,8.913110551,6.398882968,6.691039552,5.186820926,4.794196332,4.583446459,6.228865528,5.974370925,6.186056338,5.581018727,4.276068669,5.224473989,3.950511815,3.320476119,4.000442383,4.554842651,3.670555729,6.860608637,5.743816351
10/10/2012,0.894884235,1.299085164,0.914074826,0.754655228,0.984426591,0.807946483,0.784377356,0.995569595,0.615155893,1.038159053,0.710551821,0.864171654,0.939872825,0.75862051,0.905970455,0.911829295,0.816689037,0.699315802,0.644998495,0.686375852,0.682345404,0.588077097,0.728029961,1.09812957,5.2303681,6.506690943,8.022363892,6.190917412,4.718631232,4.540886765,3.801999304,4.439739348,5.145776666,3.487034396,3.960181754,4.300888419,4.9187029,4.442949979,3.679369449,5.892410519,3.174966004,3.795956569,4.577809293,3.927671798,4.829180695,4.812021066,5.525307946,7.849446548
11/10/2012,1.175195076,0.919918845,1.009975827,1.166764815,0.820177057,0.732411109,0.891372932,0.916362299,0.775478511,0.852850713,0.948496455,1.073365679,1.175871765,1.21463886,0.958090284,0.6675049,0.770775987,0.710829753,0.676881682,0.57367743,0.824339442,0.735606532,0.985071548,1.131848353,5.689496477,6.970887859,6.962740013,4.597685141,6.714573997,3.864970076,4.797373115,4.274055935,4.655860081,3.941674766,4.694596409,3.668272601,4.534067473,4.296096925,3.793907416,5.222042451,4.906593553,4.376992123,4.67846947,4.152350568,5.448800522,3.982735489,8.751261563,6.159235003
12/10/2012,1.365536283,1.244369256,1.278707574,1.549440313,1.145029771,1.370343546,1.119351546,0.806393073,1.083800394,0.751573109,1.142692709,1.050849843,1.252096458,0.808211867,1.099301662,0.527318287,0.501461366,0.717780446,0.528214508,0.493795151,0.88643724,0.722638415,0.64936208,1.402054538,8.404384754,7.495910844,11.43228971,6.580133985,7.694517758,6.609423658,8.069153819,8.842923621,4.837113419,4.928026962,6.301018769,6.724997439,4.619325114,5.642032646,4.987503371,4.640270819,4.167173938,4.080154853,3.633900573,4.673359954,5.238195519,4.296837964,7.801446198,9.594060331
13/10/2012,1.886292762,1.620606812,1.655311234,1.395404092,1.067535711,0.966480352,1.280555154,1.297278996,0.781116907,0.763481449,0.700643976,0.796283054,1.212485344,1.275926385,0.662423244,0.898161069,0.446849077,0.440520322,0.536292322,0.834790848,0.728656096,0.594492843,1.046480452,1.340754564,7.647029052,7.520339125,12.58614559,11.06236609,7.988815475,6.921160474,6.756128571,6.902590184,5.545936986,7.211267253,6.181227899,5.337572817,4.009863193,5.404647617,5.995133783,5.379740106,3.353106838,5.494071432,4.825919947,3.783671089,4.330439727,6.800294094,6.196362786,9.116355774
14/10/2012,1.692441354,1.399527211,1.602442458,1.843248928,1.422069808,0.983265637,1.485378591,0.897118554,0.921960859,1.193210411,0.853476578,1.02138219,1.381412328,0.882483639,0.861275715,0.888334382,0.517140519,0.722426173,0.632512054,0.653269865,0.855470998,0.805748459,0.643668278,1.678772833,9.912073927,7.803678808,9.749661509,10.42171783,7.399834973,9.676655764,6.621013753,9.020669487,5.713120506,7.514742722,4.23938841,6.375557291,6.03825864,4.17022975,5.585179497,5.148306116,5.218149047,4.599044349,4.947687508,5.737987441,4.989142527,4.457188376,7.210433644,7.899965213
15/10/2012,1.723571452,1.719147275,1.702760895,1.061901837,1.548044548,1.117461355,1.279172759,1.361762211,1.182634413,1.301860342,1.272127308,0.81402416,0.911332399,0.967605565,0.739916318,0.801208174,0.641441003,0.624015081,0.763136167,0.849672163,0.734531845,0.572789044,1.055387482,1.353663089,8.086070118,12.00057238,7.404866006,6.949766916,10.13031948,10.54756722,9.169842448,8.878627578,7.361250923,5.91235763,6.856948099,6.236673511,5.381843949,7.048019542,6.313831767,6.435647504,5.3403878,5.783870867,4.758288486,4.233664044,5.442941271,6.222005113,6.244093906,10.39439036
16/10/2012,1.178514235,1.469234944,1.090510135,1.366668425,1.64242011,1.688150018,1.137163519,1.260564744,0.941681102,1.250020057,1.232946982,0.881790398,1.544574313,0.962337397,1.341083977,0.753725583,0.50276336,0.861507686,0.820791352,0.851929259,0.868633522,0.611079357,0.667038339,1.432846606,13.89962213,12.29024225,10.21531489,8.484088335,11.14232252,5.69202811,5.538125302,6.167301399,5.857924518,7.215597372,6.118262324,5.149012282,5.519213909,5.643086843,6.371282402,5.033060099,5.843750212,3.631640255,5.768859405,3.69924035,5.290772337,3.831505692,5.482571946,5.215645171
17/10/2012,1.252226408,1.630305492,1.042563394,1.622642646,1.195528199,0.981514602,0.743288753,0.707391168,0.715285955,0.895377027,1.098886897,0.954924914,1.322180683,1.299825708,0.921333032,0.772869909,0.949940318,0.555709284,0.637407663,0.912838286,0.606901512,0.542947518,1.023172337,1.308233636,9.084180762,6.885571787,6.929878548,8.593071132,6.083584566,5.781723157,4.265613403,5.592051649,5.968216295,4.452637537,6.833930834,7.182545757,6.383670028,5.955886324,5.511516733,6.223117049,4.239747001,6.169774552,3.478908591,4.575582809,4.952802664,6.549186517,7.349691543,8.296791922
18/10/2012,1.040393744,1.429355946,0.855782724,1.380217649,1.200674274,0.968555649,0.762087211,0.713437829,0.995650179,1.117002842,0.727575725,1.078521266,0.888387407,0.953659164,1.038290643,0.86004275,0.696073585,0.741428252,0.881806614,0.615802903,0.918450339,0.786160443,1.102039747,1.181953736,6.377920073,9.06040702,5.901662222,5.950514903,5.097907681,6.396232477,3.587820526,6.085676213,5.540902752,3.465535384,5.632149713,4.154437435,6.611226772,7.467428659,4.856986758,5.375857019,4.334532302,3.923021231,3.76308875,5.640906111,6.267931276,7.060040865,7.414121749,7.822953712
19/10/2012,1.76776185,1.309290159,1.505633077,1.548686169,1.260771403,1.417186625,1.574219484,1.131347914,1.162440804,0.9948515,1.220248406,0.920411234,1.44019209,1.025500876,1.018122284,0.859874152,0.594186389,0.764274288,0.768823138,0.643668269,0.919593114,0.851399681,0.993992009,1.136485354,10.70429353,9.487401757,9.221096338,9.320287665,11.94630202,10.33686755,8.305288139,7.174322366,8.629775899,6.176054672,7.850169232,7.57626103,5.365101385,7.981203905,6.059132748,6.65918744,6.446815616,4.06273397,5.621936445,4.867325703,6.400185726,6.968351203,5.92054283,7.234089359
20/10/2012,1.361185888,1.268244075,1.891196952,1.542813977,1.636885817,1.845505488,1.607252675,1.54087949,1.18486839,1.151803797,1.200355074,1.432762901,1.155396392,1.195253738,1.270679239,0.926620032,0.6362321,0.655514718,0.685649107,0.850425707,0.80906494,0.976000529,1.305301483,1.247128709,15.06443861,13.00457776,12.87266463,9.871887887,8.899374651,7.942203954,8.655731766,7.432041963,8.121767673,5.220914641,4.969340625,7.024022738,4.742576263,7.865255436,4.698268442,5.218897022,4.026970876,6.485212538,4.531767252,4.977220662,6.313961185,4.73253109,9.098447859,10.81374709
21/10/2012,2.067468092,1.593189767,1.675356769,1.917826782,1.350688271,1.053201963,1.054042473,1.338074724,1.342873064,1.265531363,0.913302093,1.603707964,1.14345095,1.348976337,1.148966087,0.721604883,0.677301794,0.904781724,0.524308877,0.747762689,0.756493663,0.743223285,1.250125242,1.748020018,9.48223717,10.68574925,12.68968221,10.00936683,9.358669662,11.06959285,11.06531296,10.10041756,6.123712597,7.36093881,8.099477124,8.542382501,4.767358804,6.723202958,7.876826512,5.768008466,5.610818831,5.524545137,6.019760639,4.342832861,4.611556168,6.615349883,8.403634652,13.53547595
22/10/2012,1.437818887,1.672903978,1.603057598,2.203256669,1.410672303,1.300109233,1.074290773,1.595238391,1.583385472,1.423766792,0.886609955,1.085097253,1.060652995,1.439359581,0.78975279,0.903476972,0.784876141,0.574631638,0.652657005,0.900690628,1.076794372,0.98987887,0.97895799,1.953664933,14.62343181,11.18108725,13.55791535,11.08078326,9.743038423,6.817036028,10.84103139,9.97763951,6.406828657,5.972175115,6.86916623,5.000906857,5.833490854,7.480467407,5.987130564,6.432859945,4.176572963,5.357673479,3.731736371,4.809627713,5.694212723,7.067131222,9.068113211,11.59570619
23/10/2012,1.89043733,2.395331967,1.699911085,2.120780949,1.874163955,1.181718876,1.072866271,1.365937712,1.075001295,1.200537659,1.467106903,1.702224583,1.432683493,1.496288766,1.174989011,1.029052868,0.935778316,0.944280121,0.788480257,1.034892607,0.649291647,0.750961166,1.268794839,1.418656794,10.95858026,14.56820199,11.66828839,12.37029521,8.548519795,9.83715521,6.760665754,7.519573093,7.642199976,8.973663844,6.696776307,8.508570799,5.848855738,7.2791384,5.881866514,4.226586062,7.240911437,4.437091511,4.716558396,6.467631625,4.425056067,4.949387707,9.319194645,9.75669189
24/10/2012,1.035166652,1.85280262,1.207942182,1.511544425,1.660817239,1.73234353,1.318879651,1.487245325,1.367523381,1.044650932,1.688484079,1.830926579,1.77713535,1.07053658,1.267669661,0.913991654,0.786389615,0.625612506,0.982250864,1.067412051,0.767123554,0.887869144,0.793322665,1.30335005,7.927244348,8.016377579,7.390853844,8.636965602,9.585229136,7.227752707,6.336828765,5.286455127,6.103025673,6.146184773,8.042743298,6.290159977,7.593470685,6.407297106,5.419943289,7.529423162,6.072286675,6.031300493,3.801576461,5.477007665,4.009349554,7.136095285,6.944189401,6.799352879
25/10/2012,1.285815029,1.568931606,1.41579082,1.663494442,1.542829091,1.146090912,0.914203313,0.956779718,0.838017241,0.754786455,0.956911592,1.25714751,1.420424085,1.455985979,1.554127474,1.188571462,1.263168985,0.852989818,0.814020675,1.015360126,0.800977255,0.816745885,0.975791112,1.058775333,8.34720567,8.342514361,8.343559309,6.550886599,6.530730581,8.473933062,4.72026878,6.132281318,4.373183972,5.415890811,5.316533177,7.304700206,6.547934721,6.845638153,8.207562975,7.500141873,6.873179934,6.471844812,5.042572897,6.449258157,5.12641928,6.008960119,8.639362933,11.81181002
26/10/2012,2.141406099,1.923551498,1.62859692,2.495689548,2.010410323,1.38979051,2.048580769,1.783391047,1.495025465,1.22881375,1.098596302,1.154278981,1.832180349,1.351296471,1.11466193,0.961979512,1.281247562,0.802958319,0.934696111,0.723953495,1.068627269,0.758699997,0.883487182,1.329214513,12.80255256,14.04062395,15.10318922,14.81807464,10.92626972,8.641751047,8.361614498,6.916618559,10.22712225,6.945640804,9.209853831,5.576403837,7.409011754,6.917652289,6.23417811,6.11465737,5.457081278,4.524154663,7.39695806,5.879745127,5.224048257,7.216773255,7.260139169,11.31040911
27/10/2012,1.970875683,2.250084191,1.454656235,2.062615598,1.486691112,2.115295022,1.472156267,1.967494435,1.4548246,1.510216006,1.83940899,1.437026387,1.193273887,1.482388075,1.712156236,1.224833664,1.301807016,0.812428705,0.789531949,0.876383769,1.081333226,0.807739193,0.740799403,1.121249304,7.969369261,10.92302255,12.58469284,16.61300095,13.65864615,11.43071044,11.12315732,11.72116805,11.83811019,8.028445686,9.582408,6.405453797,9.102235847,6.203441295,9.177548943,6.205044884,6.491684123,5.134101919,7.427325239,6.848038379,4.859655015,8.004885874,8.631527511,9.801766518
28/10/2012,2.025206323,1.957256766,2.565512233,2.201520399,2.136811776,1.962348311,1.871922262,1.303894264,1.19793994,1.694526804,1.462063107,1.283888106,1.081441811,1.364647541,1.553208705,1.306005344,1.260590315,1.151455213,0.854418375,0.948757974,0.798058582,1.269742743,0.773166254,1.254197366,11.90260876,14.40428811,11.57996369,16.84728528,13.840314,11.71001814,9.458583596,9.515679818,10.20225411,9.43722186,11.01736299,8.290005515,8.942225484,10.1092132,8.187509575,9.088289821,8.576473756,6.923820507,4.400651518,6.472243549,7.111371528,7.43759337,7.695343392,11.0168645
29/10/2012,2.021378985,2.12528657,2.580684062,2.402043509,1.486935622,1.33468261,1.981924593,2.022786061,1.157201688,1.892496101,1.884668719,1.365614105,1.177115359,1.976996031,1.455159206,1.302357617,1.09384437,1.029846373,0.703759731,0.880283465,1.160487765,0.931470452,1.11040279,1.185302243,13.93988183,9.89047974,10.45773321,13.67986866,13.15471493,11.94977473,9.688397727,13.27703613,9.851903859,10.96776117,10.58678479,6.14176701,10.1398326,9.630485261,7.665812094,7.033007582,6.327716153,8.028593202,6.656460502,4.336256199,5.063084367,7.8529595,9.350826951,10.82020987
30/10/2012,1.488482351,2.037877687,1.583095895,2.586495893,1.622200155,2.247882554,2.154255871,1.999015053,1.615896655,1.911316589,1.651203328,1.443712539,2.073790915,1.563324973,1.291262659,1.60415442,0.872832463,0.706435388,1.089800853,1.178480474,1.17984501,1.142957981,1.048415521,0.899800644,13.03368189,13.90150485,13.35447988,11.92132163,10.36610476,12.09492361,9.558120785,12.07915194,9.177238958,6.24647866,10.14612625,10.72773677,10.31631989,6.313867416,9.656051904,9.719409294,8.352193078,7.413632485,7.438585429,4.575077505,7.688616192,7.739686398,7.430529495,6.403156035
31/10/2012,1.417124441,1.660773858,1.340379569,1.511356574,1.183118201,1.10681622,1.303928105,1.719625985,1.321525772,1.309410326,1.06238304,1.520079177,1.29562871,1.18094095,1.072486535,1.437639855,1.174852763,0.948560008,1.088138911,0.670576212,0.794825984,0.771758114,1.077941624,0.88171871,9.635466918,8.057556337,11.93886781,8.429412828,9.026990536,7.310745665,8.201443149,7.401922803,5.165702138,6.050771817,6.418298605,9.135512125,6.103573112,6.693538328,8.68703637,9.237343708,8.682053853,8.329981956,7.45799704,7.381192068,8.004377473,6.310944494,7.353339602,9.040484049
1/11/2012,1.855481654,1.383773216,1.589135005,1.617924769,1.79031173,1.57433177,1.018852037,1.471868905,1.146486221,1.026041686,1.70301368,1.455936813,1.872010758,1.738347755,1.56528197,1.361057695,1.051628581,0.957485232,1.218291756,0.753487866,0.851757179,1.004204661,1.351706472,1.035901176,10.84233229,11.26585837,8.224384446,10.52802817,8.539634471,8.798347534,5.637482915,6.797965574,5.527406696,8.37556026,7.44358991,6.702300719,6.460427703,9.166913331,7.102697716,6.123351075,8.160189712,6.796522867,7.870720966,8.321348623,4.987724611,5.680225886,8.92426229,10.26683765
2/11/2012,1.820945671,2.223737384,1.923538977,2.399194132,2.348867588,2.194353646,1.827845117,2.289181571,1.910233167,1.380580445,1.589144834,1.920855369,1.684021483,2.116884163,1.30950881,1.591722457,1.242287049,0.983150346,0.97524887,0.923584206,0.945486656,1.026248506,1.236123831,0.947160056,16.10059172,17.30509313,16.07315333,15.88617442,15.26036906,16.08811125,9.482552858,12.04880176,8.781830027,10.26225244,9.265866975,8.501271716,7.883056314,7.628916187,10.29646292,10.29838054,5.221424158,6.307439545,6.93254986,6.203139298,8.658222207,7.734700306,10.35231597,7.105864002
3/11/2012,1.811900215,2.407907524,1.83370736,1.57507844,1.932754326,1.821696531,1.708652474,2.3856913,2.046831741,2.100738552,1.40248707,1.817752095,1.250842086,1.585114858,1.469478168,1.841159316,1.473552588,0.90261926,0.710309673,1.068105821,1.074338546,1.080174629,1.388247819,1.126234718,13.65144405,16.78123424,19.77380691,11.58864232,12.65905436,9.35687807,13.49874313,9.889908861,10.56267698,9.791092299,7.770117787,11.66489965,7.823377179,10.15840213,7.580964055,10.4156255,7.789802563,5.588083309,5.080333157,7.041957919,8.021025776,5.032812058,5.852735388,8.36729005
4/11/2012,2.585510243,2.963971421,2.601505193,1.926724006,2.317700683,1.682739203,2.127161606,1.858560434,1.915981973,1.585807054,2.005741793,2.225260912,1.875401421,1.770847059,2.043163527,1.6656717,0.979816545,1.010391765,0.899650165,0.84880058,0.878668254,1.216851732,1.363242888,1.596454867,10.6396365,17.97660089,19.70674743,16.50926991,14.77337027,10.59228017,13.93242841,12.02620176,10.27885361,9.72109346,7.889366657,7.945014316,9.143535652,10.03891948,6.291591183,8.220339617,9.066356139,8.4807918,6.343087738,7.709377484,8.08304521,6.299628111,10.33065135,13.29900618
5/11/2012,1.715018479,2.783784088,2.651897278,2.854490587,2.000437269,2.595447026,1.957022389,1.517920921,1.859659426,1.434080307,1.448494847,1.862366256,1.996596939,1.772938973,1.777292759,1.838387767,0.968353321,0.770499718,0.854300205,0.951134903,0.993399586,1.460813382,1.35068079,1.107604016,15.24607662,10.90756897,16.76019157,13.69669671,15.24126078,16.09664463,15.36950025,10.84563743,7.95085251,11.35569069,9.110593541,6.967629856,9.781719479,7.653116645,10.39340266,7.755462041,8.844286259,6.403512277,6.009730668,7.310725003,6.87653276,6.342548905,9.451573094,12.69358369
6/11/2012,2.521722397,1.963405267,1.714612223,1.854843049,2.276766376,2.431497789,1.456506719,2.487039329,2.128252387,2.28778806,2.188182491,2.213241955,1.390978026,2.236972885,1.587951455,1.789595985,1.711207059,1.382453973,0.88427437,1.332734281,1.01212032,1.300767388,1.206525982,1.633769409,11.13077503,11.96259225,18.25195184,16.79504732,10.41844839,9.07574493,14.53046987,9.311616534,13.41814242,7.263444677,10.37020643,9.481833361,10.28308493,7.133944222,8.159626226,6.809170936,5.914575363,5.276695854,7.392479343,5.597202212,7.456387179,6.541731554,7.598766693,7.919581913
7/11/2012,1.903293146,2.1116639,2.432313479,1.453465524,1.50950483,1.787105372,1.584908878,1.726880612,2.07759802,1.185316959,2.231771958,2.005593972,1.570729383,1.653799648,1.968133111,1.375077197,1.510711427,1.166499566,1.158274982,1.088622035,0.944316457,1.30475497,1.283883637,1.492156265,8.74187641,9.899459962,11.17866697,13.12604247,10.43046065,9.948930132,7.142662205,7.840645335,9.509199772,9.112347495,6.824495266,7.967238624,6.501680461,9.79172199,9.050014584,10.49633851,10.57290696,8.796972556,7.106701505,5.244895432,7.213811137,5.131349331,8.460001635,10.70096844
8/11/2012,1.557242238,1.985433334,2.156915038,2.0805827,1.353719036,1.625773652,1.430021323,1.673653125,1.477460926,1.895752316,1.864473456,1.283720127,2.217762559,2.154944882,1.517876774,1.605520247,1.168103686,0.989173622,1.117711564,1.298394083,0.880756394,0.939919891,1.270244215,1.351699303,10.71044446,8.006092958,9.93917474,8.36953651,9.045778394,6.891467643,10.43492003,8.008879526,7.373294958,6.955568955,9.39919158,9.28465915,9.593451177,10.64287576,11.15818224,10.74486396,9.9266594,6.302095811,5.609781741,6.644388876,5.94331026,9.10260258,10.71238225,8.448627957
9/11/2012,2.501569965,2.986417256,2.749275522,2.06582798,1.941936658,2.605754806,1.755762426,2.531179183,1.721721378,1.554913889,1.893579747,1.875574386,1.478170556,1.957193098,1.527696775,1.303530119,1.277510942,1.482403521,1.426157159,1.306285308,0.913795467,1.442248051,1.023177282,1.868965086,12.55925457,14.11555508,15.25253463,16.59074197,11.92246909,15.5256838,10.29577881,10.37133295,14.06538655,14.73953534,12.25984238,9.546114013,12.22468072,9.062979249,10.55637797,6.803585072,7.574941989,8.03921858,5.524732778,8.57544638,8.487911168,9.187067381,11.62583829,10.95454263
10/11/2012,2.477362399,2.395872612,1.851726139,1.643905949,2.636919779,2.531702819,1.974183584,1.680674097,2.116268577,2.289768864,1.36923551,2.058895341,2.09065801,1.877430851,1.482714008,1.351980156,0.866382189,1.076931166,1.164362842,1.317359435,0.896141181,0.933028027,1.350736408,1.253881829,18.05516063,19.47947478,13.14424005,14.56701421,11.51718695,13.67768179,10.60156365,12.03406845,15.92884261,12.78916102,10.6023524,12.60767161,8.351706684,11.94767722,10.68137365,8.150044902,9.087365596,9.435588018,6.626608535,8.218562133,7.886949247,7.322694747,8.263513954,8.634240452
11/11/2012,2.735066975,3.185058971,3.109931024,2.154385525,2.886268036,2.141232436,1.638342646,2.354728681,2.399846272,1.489318254,2.184054209,2.44975544,1.500724011,1.97200434,1.270402053,1.402196232,1.328212306,1.325947386,1.322482698,0.814526635,1.315910044,1.386280283,1.475269631,1.592803291,16.31620587,15.76094389,19.49979315,16.36885675,11.17235133,15.557497,14.34644733,9.813280521,13.39351861,9.644680727,9.373615819,11.41844881,8.82616925,8.815011518,12.36116678,7.440503133,8.260291184,7.526439231,9.459470474,5.664513774,7.582199693,9.512812798,8.095664788,10.90575108
12/11/2012,1.678043836,3.007559106,3.010284285,3.27412906,2.488287538,2.198521691,1.71660037,2.372153542,2.417270693,2.106645108,1.908971063,2.250938201,1.442462076,2.130543697,2.014472118,1.750363361,1.612855131,1.063773378,1.252070172,1.08269124,1.592554512,1.611153914,0.992435497,1.394469932,11.48764693,13.71704317,15.39235329,17.75537297,11.83532176,10.88325272,9.570257128,17.15238247,13.94397466,9.809466175,13.11014047,10.51307985,11.0063661,10.28653326,7.804076998,10.54181223,6.742395963,9.438996739,6.317003076,6.865673386,9.718868258,7.380637479,10.74168978,14.88189962
13/11/2012,1.803899504,2.563597859,2.041455655,2.608435049,3.175807203,2.838291535,1.830655194,2.566806839,2.151520074,1.428845451,2.342263442,1.706136439,2.271275839,2.06440705,1.953626573,1.727114663,1.807383845,1.64382232,1.269566851,0.986743222,1.504708929,1.544798259,0.940355022,1.924220338,12.45751403,16.00110746,15.39417388,19.81909873,10.78160318,13.09416098,16.69658474,12.8984958,13.1822842,10.52518563,8.093031252,13.39210324,11.25178365,8.482818406,12.16496172,11.31244967,8.962116485,9.218277295,8.357291176,9.81100252,8.400705495,8.853074869,8.42175629,12.42954242
14/11/2012,1.997459205,1.601640936,2.605964285,2.481714763,2.629675624,2.463549709,1.429604134,2.23843572,2.29400875,1.658175678,1.937150535,1.478235395,2.288890044,2.090392687,1.469965048,2.372605679,1.718005915,1.191298173,0.94154744,1.253825746,1.105411044,1.297501096,1.05226499,1.428992041,14.43644257,11.92736219,13.99375579,12.27102176,11.91489646,10.38068051,11.14456059,9.771940528,10.69984675,11.72933217,12.25114342,11.62672671,8.025910713,9.515904106,12.05544539,12.33229452,9.759677636,8.360102002,6.873736006,9.403847774,7.340189873,7.192437912,8.496878751,10.89070339
15/11/2012,1.736433445,2.158123998,2.534949549,2.091209547,1.766972689,2.264248062,1.521424567,2.00770624,2.040597433,1.55531182,1.716677411,1.893272225,2.246293407,2.095060223,2.405606901,1.592739201,1.746691974,1.043028043,1.408533445,1.540273126,1.294615934,1.793142395,1.418296094,1.643005362,11.30674333,14.73907997,10.20995443,8.518131073,13.17247483,10.8664334,10.20324101,7.508033918,8.70446854,10.04777269,6.854846065,11.55902261,12.08741433,10.84802522,9.228406792,6.869005923,10.20377388,9.70241986,7.037900688,8.83423548,9.734344628,10.09300154,11.25437438,14.12336784
16/11/2012,1.684846786,2.23518693,2.26475571,3.39285834,2.955179149,1.939306108,1.99189697,3.040068884,2.391262382,2.470789239,2.158518712,1.983875291,1.89561347,2.416839991,1.980188537,1.671263353,1.665955031,1.35110208,1.469683731,1.153769124,1.126782573,1.10476384,1.518499524,1.793312199,14.28403025,20.15201886,14.86360733,22.13876296,21.25042479,18.39193233,15.22127582,17.27921762,15.12364355,14.81953501,12.2352243,11.42150124,11.85005124,12.34551346,10.72120723,8.381897432,11.18422362,6.17821222,8.694108573,8.018520265,7.23697192,9.746245492,10.41891744,12.3826358
17/11/2012,1.904732595,2.010221596,3.377226978,2.16228802,2.020716084,1.789037489,2.594141972,1.711881575,1.97411426,2.025019056,2.336645514,2.353357416,2.714685622,2.466861358,1.493060986,1.548666906,1.51066033,1.316875469,1.076508057,1.405757955,0.991122063,1.548776752,1.723913581,1.957264881,13.62681518,15.82100008,13.35805343,15.31691496,19.86300091,16.91363188,16.0584843,12.87029925,16.80317804,15.45413872,11.30634904,14.50133942,10.02734504,7.773712161,11.86985918,12.4843188,6.664636618,6.891506847,9.547952555,6.842755689,10.93982128,8.535927149,10.52173303,11.14837649
